row_id,datetime,wind_speed_120m,p_empirical_mean_80_120,p_theory_mean_80_120,turbines_in_repair,layout_wake_risk_scalar_120m,high_wind_speed,pred_raw,high_wind_cap_base,high_wind_cap_final,high_wind_gate,high_wind_excess,pred_clipped,clip_delta
1155,2026-02-10 11:00:00,2.57,0.0,0.0,4,0.0870304583401146,2.57,3.558087568978948,5.438884579397339,8.438884579397339,1.4939577923849678e-07,0.0,3.558087568978948,0.0
1154,2026-02-10 12:00:00,2.38,0.0,0.0,4,0.08084176750496229,2.38,2.8711264460765333,5.073541031258579,8.073541031258578,1.0884582101160879e-07,0.0,2.8711264460765333,0.0
1153,2026-02-10 13:00:00,2.01,0.0,0.0,4,0.09263338976381562,2.01,1.9204153986571628,4.731830798526349,7.731830798526349,5.874850924786461e-08,0.0,1.9204153986571628,0.0
1152,2026-02-10 14:00:00,1.9,0.0,0.0,4,0.09828984521102527,1.9,1.3053426540425224,4.679949506048237,7.679949506048237,4.890758293506932e-08,0.0,1.3053426540425224,0.0
1151,2026-02-10 15:00:00,1.43,0.0,0.0,4,0.11603989989907429,1.43,0.7172291046096437,4.6029536770931,7.6029536770931,2.2344923257333253e-08,0.0,0.7172291046096437,0.0
1150,2026-02-10 17:00:00,0.4,0.0,0.0,4,1.0,0.4,0.15126513098684596,3.884586701478367,6.8845867014783675,4.014579058149895e-09,0.0,0.15126513098684596,0.0
1149,2026-02-10 18:00:00,0.9,0.0,0.0,4,0.09589151337841059,0.9,1.6646039484797643,4.208526352823337,7.208526352823337,9.23744957664012e-09,0.0,1.6646039484797643,0.0
1148,2026-02-10 19:00:00,1.71,0.0,0.0,4,0.1212752303562026,1.71,2.5835828061704986,4.622441979787841,7.622441979787841,3.563277289491901e-08,0.0,2.5835828061704986,0.0
1147,2026-02-10 20:00:00,2.25,0.0,0.0,4,0.10694692946023385,2.25,3.22429547025176,4.845026345751319,7.845026345751319,8.764247451323235e-08,0.0,3.22429547025176,0.0
1146,2026-02-10 21:00:00,2.7,0.0,0.0,4,0.11127839828333673,2.7,6.3371843683561595,5.688856480755438,8.688856480755437,1.855391018368328e-07,0.0,6.3371843683561595,0.0
1145,2026-02-10 22:00:00,3.47,3.8731057957352473,0.33122457092592605,4,0.10832675211312247,3.47,7.613648989398468,8.307589306316137,11.307589306316137,6.695450827041678e-07,0.0,7.613648989398468,0.0
1144,2026-02-10 23:00:00,4.22,5.862974166933519,1.2360748725925923,4,0.11996639774192053,4.22,10.531863895731442,12.55348005777385,15.55348005777385,2.3369380675164527e-06,0.0,10.531863895731442,0.0
1143,2026-02-11 00:00:00,4.57,7.403649614501986,1.9481736307407411,4,0.08696911032623239,4.57,17.303713944859023,14.626303491759773,17.62630349175977,4.187789532425068e-06,0.0,17.303713944859023,0.0
