row_id,datetime,wind_speed_120m,p_empirical_mean_80_120,p_theory_mean_80_120,turbines_in_repair,layout_wake_risk_scalar_120m,ae_reconstruction_error,high_wind_speed,pred_raw,high_wind_cap_final,high_wind_gate,high_wind_excess,pred_clipped,clip_delta
876,2026-02-22 03:00:00,10.57,67.02671266271896,46.27680699481481,4,0.07290555030160242,0.2830981357074018,10.57,72.37644701317925,75.592,0.11237910934135684,0.0,72.37644701317925,0.0
875,2026-02-22 04:00:00,11.07,68.84836041467528,52.000428025740746,4,0.07766728062361833,0.23523460163597068,11.07,72.8364643387697,75.592,0.27776892853017776,0.0,72.8364643387697,0.0
874,2026-02-22 05:00:00,11.84,71.83408768276252,63.43179647851851,4,0.08393611292253843,0.10480665930716455,11.84,72.89105964564438,75.94175110224938,0.6803880200051605,0.0,72.89105964564438,0.0
873,2026-02-22 06:00:00,11.35,69.78927378604524,56.61281331240741,4,0.08393611292253843,0.09612526957170975,11.35,72.2214427346351,75.592,0.4174297935376851,0.0,72.2214427346351,0.0
872,2026-02-22 07:00:00,11.42,70.07293729987585,57.95402286666667,4,0.08393611292253843,0.09153916753211594,11.42,71.58469026087235,75.592,0.4556722421092255,0.0,71.58469026087235,0.0
871,2026-02-22 08:00:00,11.38,70.07162118848656,58.05009812148148,4,0.08084176750496228,0.09590244210252685,11.38,71.30228482587606,75.592,0.43372560580456126,0.0,71.30228482587606,0.0
870,2026-02-22 09:00:00,11.43,70.23960492689197,58.862457389999996,4,0.0792545240642903,0.09769549322493941,11.43,71.31438177798476,75.592,0.46118933974667703,0.0,71.31438177798476,0.0
869,2026-02-22 10:00:00,11.48,70.60351953660353,60.52802420500001,4,0.07766728062361833,0.08960403518631659,11.48,71.04838373816143,75.592,0.48889071751716284,0.0,71.04838373816143,0.0
868,2026-02-22 11:00:00,11.54,70.94142355743767,62.08451149185185,4,0.07608003718294637,0.07998489614385516,11.54,71.37946069525061,75.592,0.5222076018581392,0.0,71.37946069525061,0.0
867,2026-02-22 12:00:00,11.04,69.39090324558909,56.084135474074074,4,0.07290555030160242,0.08080404254154255,11.04,72.06076073102753,75.592,0.26459476466724063,0.0,72.06076073102753,0.0
866,2026-02-22 13:00:00,11.66,71.64585292918423,66.13046431851852,4,0.07221828579397248,0.08192496165127028,11.66,71.92590731775475,75.66095506206993,0.5879641352293828,0.0,71.92590731775475,0.0
